Chroma Features Analysis
=======================

Time-based chroma intensities:
35.03		E
35.04		E
35.05		E
35.06		E
35.07		E
35.08		E
35.09		E
36.00		D
36.01		D
36.02		D
36.03		D
36.04		D
36.05		D
36.06		D
36.07		D
36.09		D
36.10		D
37.00		C
37.01		C
37.02		C
37.03		C
37.05		C
37.06		C
37.07		C
37.08		C
37.09		C
37.10		C
38.01		D#
38.02		D#
38.03		D#
38.04		E
38.05		E
38.06		E
38.07		E
38.08		E
38.09		E
39.01		E
39.02		E
39.03		E
39.04		E
39.05		E
39.06		E
39.07		E
39.08		E
39.09		E
40.00		C
40.01		C
40.02		C
40.03		C
40.04		C
40.05		C
40.06		C
40.07		C
40.09		C
40.10		C
41.00		C
41.01		C
41.02		C
41.03		B
41.05		B
41.06		B
41.07		B
41.08		B
41.09		B
41.10		B
42.01		E
42.02		E
42.03		E
42.04		E
42.05		E
42.06		E
42.07		E
42.08		E
42.09		E
43.01		G
43.02		G
43.03		G
43.04		G
43.05		G
43.06		G
43.07		G
43.08		G
43.09		G
44.00		C
44.01		C
44.02		C
44.03		C
44.04		C
44.05		C
44.06		C
44.07		C
44.09		C
44.10		C
45.00		B
45.01		B
45.02		B
45.03		B
45.05		B
45.06		B
45.07		B
45.08		B
45.09		B
45.10		B
46.01		E
46.02		E
46.03		E
46.04		E
46.05		E
46.06		E
46.07		E
46.08		E
46.09		E
47.01		B
47.02		B
47.03		B
47.04		B
47.05		B
47.06		E
47.07		E
47.08		E
47.09		E
48.00		C
48.01		C
48.02		C
48.03		C
48.04		C
48.05		C
48.06		C
48.07		C
48.09		C
48.10		C
49.00		B
49.01		B
49.02		B
49.03		B
49.05		B
49.06		B
49.07		B
49.08		B
49.09		B
49.10		B
50.01		G
50.02		G
50.03		G
50.04		G
50.05		G
50.06		G
50.07		G
50.08		G
50.09		G
51.01		G
51.02		G
51.03		D
51.04		D
51.05		D
51.06		D
51.07		D
51.08		D
51.09		D
52.00		E
52.01		E
52.02		E
52.03		E
52.04		E
52.05		E
52.06		E
52.07		E
52.09		E
52.10		E
53.00		E
53.01		E
53.02		E
53.03		E
53.05		E
53.06		E
53.07		E
53.08		E
53.09		E
53.10		E
54.01		E
54.02		E
54.03		E
54.04		E
54.05		E
54.06		E
54.07		E
54.08		E
54.09		E
55.01		G
55.02		G
55.03		G
55.04		G
55.05		G
55.06		G
55.07		E
55.08		E
55.09		E
56.00		C
56.01		C
56.02		C
56.03		C
56.04		C
56.05		C
56.06		C
56.07		C
56.09		C
56.10		C
57.00		B
57.01		B
57.02		B
57.03		B
57.05		B
57.06		B
57.07		B
57.08		B
57.09		B
57.10		B
58.01		E
58.02		E
58.03		E
58.04		E
58.05		E
58.06		E
58.07		E
58.08		E
58.09		E
59.01		E
59.02		E
59.03		E
59.04		E
59.05		E
59.06		E
59.07		E
59.08		E
59.09		E
60.00		C#
60.01		C#
60.02		C#
60.03		C#
60.04		C#
60.05		D
60.06		D
60.07		D
60.09		D
60.10		D
61.00		B
61.01		B
61.02		B
61.03		B
61.05		B
61.06		B
61.07		B
61.08		B
61.09		B
61.10		B
62.01		E
62.02		E
62.03		E
62.04		E
62.05		E
62.06		E
62.07		E
62.08		E
62.09		E
63.01		E
63.02		E
63.03		E
63.04		E
63.05		E
63.06		E
63.07		E
63.08		E
63.09		E
64.00		C
64.01		C
64.02		C
64.03		C
64.04		C
64.05		C
64.06		C
64.07		C
64.09		C
64.10		C
65.00		B
65.01		B
65.02		B
65.03		B
65.05		B
65.06		B
65.07		B
65.08		B
65.09		B
65.10		E
66.01		E
66.02		E
66.03		E
66.04		E
66.05		E
66.06		E
66.07		E
66.08		E
66.09		E
67.01		E
67.02		E
67.03		E
67.04		E
67.05		E
67.06		E
67.07		E
67.08		E
67.09		E
68.00		D
68.01		D
68.02		D
68.03		D
68.04		D
68.05		D
68.06		D
68.07		D
68.09		D
68.10		D
69.00		B
69.01		B
69.02		B
69.03		B
69.05		B
69.06		B
69.07		B
69.08		B
69.09		B
69.10		B
70.01		G
70.02		G
70.03		G
70.04		G
70.05		G
70.06		G
70.07		G
70.08		G
70.09		G
71.01		G
71.02		G
71.03		G
71.04		G
71.05		G
71.06		G
71.07		G
71.08		G
71.09		G
72.00		E
72.01		E
72.02		E
72.03		E
72.04		E
72.05		E
72.06		E
72.07		E
72.09		E
72.10		E
73.00		A
73.01		E
73.02		E
73.03		E
73.05		E
73.06		E
73.07		E
73.08		E
73.09		E
73.10		E
74.01		E
74.02		E
74.03		E
74.04		E
74.05		E
74.06		E
74.07		E
74.08		E
74.09		E
75.01		E
75.02		E
75.03		E
75.04		E
75.05		E
75.06		E
75.07		E
75.08		E
75.09		E
76.00		C
76.01		C
76.02		C
76.03		C
76.04		C
76.05		C
76.06		C
76.07		C
76.09		C
76.10		C
77.00		B
77.01		B
77.02		B
77.03		B
77.05		B
77.06		B
77.07		B
77.08		B
77.09		B
77.10		B
78.01		E
78.02		E
78.03		E
78.04		E
78.05		E
78.06		E
78.07		E
78.08		E
78.09		E
79.01		E
79.02		E
79.03		E
79.04		E
79.05		E
79.06		E
79.07		E
79.08		E
79.09		D#
80.00		C
80.01		C
80.02		C
80.03		C
80.04		C
80.05		C
80.06		C
80.07		C
80.09		C
80.10		C
81.00		B
81.01		B
81.02		B
81.03		B
81.05		B
81.06		B
81.07		B
81.08		B
81.09		B
81.10		B
82.01		E
82.02		E
82.03		E
82.04		E
82.05		E
82.06		E
82.07		E
82.08		E
82.09		E
83.01		E
83.02		E
83.03		E
83.04		E
83.05		E
83.06		E
83.07		E
83.08		E
83.09		E
84.00		C
84.01		C
84.02		C
84.03		C
84.04		C
84.05		C
84.06		C
84.07		C
84.09		C
84.10		C
85.00		B
85.01		B
85.02		B
85.03		B
85.05		B
85.06		B
85.07		B
85.08		B
85.09		B
85.10		C
86.01		E
86.02		E
86.03		E
86.04		E
86.05		E
86.06		E
86.07		E
86.08		E
86.09		E
87.01		E
87.02		E
87.03		E
87.04		D#
87.05		D#
87.06		D#
87.07		D#
87.08		D#
87.09		D#
88.00		C
88.01		C
88.02		C
88.03		C
88.04		C
88.05		C
88.06		C
88.07		C
88.09		C
88.10		C
89.00		B
89.01		C
89.02		C
89.03		C
89.05		C
89.06		C
89.07		C
89.08		C
89.09		C
89.10		C
90.01		E
90.02		E
90.03		E
90.04		E
90.05		E
90.06		E
90.07		E
90.08		E
90.09		E
91.01		E
91.02		E
91.03		E
91.04		G
91.05		G
91.06		G
91.07		G
91.08		G
91.09		G
92.00		C
92.01		C
92.02		C
92.03		C
92.04		C
92.05		C
92.06		C
92.07		C
92.09		C
92.10		C
93.00		B
93.01		B
93.02		B
93.03		B
93.05		B
93.06		B
93.07		B
93.08		B
93.09		B
93.10		B
94.01		E
94.02		E
94.03		E
94.04		E
94.05		E
94.06		E
94.07		E
94.08		E
94.09		E
95.01		D#
95.02		D#
95.03		D#
95.04		D#
95.05		D#
95.06		D#
95.07		D#
95.08		D#
95.09		D#
96.00		C
96.01		C
96.02		C
96.03		C
96.04		C
96.05		C
96.06		C
96.07		C
96.09		C
96.10		C
97.00		F#
97.01		F#
97.02		F#
97.03		F#
97.05		B
97.06		B
97.07		B
97.08		D#
97.09		D#
97.10		D#
98.01		E
98.02		E
98.03		E
98.04		E
98.05		E
98.06		E
98.07		E
98.08		E
98.09		E
99.01		D
99.02		D
99.03		D
99.04		D
99.05		D
99.06		D#
99.07		D#
99.08		D#
99.09		D#
100.00		C
100.01		C
100.02		C
100.03		C
100.04		C
100.05		C
100.06		C
100.07		C
100.09		C
100.10		C
101.00		E
101.01		E
101.02		E
101.03		E
101.05		E
101.06		E
101.07		E
101.08		E
101.09		E
101.10		E
102.01		E
102.02		E
102.03		E
102.04		E
102.05		E
102.06		E
102.07		E
102.08		E
102.09		E
103.01		C
103.02		C
103.03		C
103.04		C
103.05		C
103.06		C
103.07		C
103.08		C
103.09		C
104.00		C
104.01		C
104.02		C
104.03		C
104.04		C
104.05		C
104.06		C
104.07		C
104.09		C
104.10		B
105.00		A
105.01		A
105.02		A
105.03		E
105.05		E
105.06		E
105.07		E
105.08		E
105.09		E
105.10		E
106.01		D#
106.02		D#
106.03		D#
106.04		D#
106.05		D#
106.06		D#
106.07		D#
106.08		D#
106.09		D#
107.01		C#
107.02		C#
107.03		C#
107.04		C
107.05		C
107.06		C
107.07		C
107.08		C
107.09		C
108.00		B
108.01		B
108.02		B
108.03		B
108.04		B
108.05		B
108.06		B
108.07		B
108.09		B
108.10		B
109.00		E
109.01		E
109.02		E
109.03		E
109.05		E
109.06		E
109.07		E
109.08		E
109.09		E
109.10		E
110.01		G
110.02		G
110.03		G
110.04		G
110.05		G
110.06		G
110.07		G
110.08		G
110.09		G
111.01		C
111.02		C
111.03		C
111.04		C
111.05		C
111.06		C
111.07		C
111.08		C
111.09		C
112.00		B
112.01		B
112.02		B
112.03		B
112.04		B
112.05		B
112.06		B
112.07		B
112.09		B
112.10		B
113.00		E
113.01		E
113.02		E
113.03		E
113.05		E
113.06		E
113.07		E
113.08		E
113.09		E
113.10		E
114.01		E
114.02		E
114.03		E
114.04		E
114.05		E
114.06		E
114.07		E
114.08		E
114.09		E
115.01		C
115.02		C
115.03		C
115.04		C
115.05		C
115.06		C
115.07		C
115.08		C
115.09		C
116.00		B
116.01		B
116.02		B
116.03		B
116.04		B
116.05		B
116.06		B
116.07		B
116.09		D#
116.10		D#
117.00		E
117.01		E
117.02		E
117.03		E
117.05		E
117.06		E
117.07		E
117.08		E
117.09		E
117.10		E
118.01		E
118.02		E
118.03		E
118.04		E
118.05		E
118.06		E
118.07		E
118.08		E
118.09		E
119.01		C
119.02		C
119.03		G
119.04		G
119.05		G
119.06		G
119.07		C
119.08		C
119.09		C
120.00		B
120.01		B
120.02		B
120.03		B
120.04		B
120.05		B
120.06		B
120.07		A
120.09		A
120.10		A
121.00		G
121.01		G
121.02		G
121.03		G
121.05		G
121.06		G
121.07		G
121.08		G
121.09		G
121.10		G
122.01		G
122.02		G
122.03		G
122.04		G
122.05		G
122.06		G
122.07		G
122.08		G
122.09		G
123.01		A
123.02		A
123.03		A
123.04		A
123.05		A
123.06		A
123.07		A
123.08		A
123.09		A
124.00		D
124.01		D
124.02		D
124.03		D
124.04		D
124.05		D
124.06		D
124.07		D
124.09		D
124.10		D
125.00		E
125.01		E
125.02		E
125.03		E
125.05		E
125.06		E
125.07		E
125.08		E
125.09		E
125.10		E
126.01		E
126.02		E
126.03		E
126.04		E
126.05		E
126.06		E
126.07		E
126.08		E
126.09		E
127.01		C
127.02		C
127.03		C
127.04		C
127.05		C
127.06		C
127.07		C
127.08		C
127.09		C
128.00		E
128.01		E
128.02		E
128.03		D#
128.04		D#
128.05		D#
128.06		D#
128.07		D#
128.09		D
128.10		D
129.00		E
129.01		E
129.02		E
129.03		E
129.05		E
129.06		E
129.07		E
129.08		E
129.09		E
129.10		E
130.01		D#
130.02		D#
130.03		D#
130.04		D#
130.05		G
130.06		F#
130.07		F#
130.08		F#
130.09		F#
131.01		D
131.02		D
131.03		D
131.04		D
131.05		D
131.06		D
131.07		D
131.08		D
131.09		D
132.00		E
132.01		E
132.02		E
132.03		E
132.04		E
132.05		E
132.06		E
132.07		E
132.09		E
132.10		E
133.00		E
133.01		E
133.02		E
133.03		E
133.05		E
133.06		E
133.07		E
133.08		E
133.09		E
133.10		E
134.01		E
134.02		E
134.03		E
134.04		E
134.05		E
134.06		E
134.07		E
134.08		E
134.09		E
135.01		C
135.02		C
135.03		C
135.04		C
135.05		C
135.06		C
135.07		C
135.08		C
135.09		C
136.00		E
136.01		E
136.02		E
136.03		E
136.04		E
136.05		E
136.06		E
136.07		E
136.09		E
136.10		E
137.00		E
137.01		E
137.02		E
137.03		E
137.05		E
137.06		E
137.07		E
137.08		E
137.09		E
137.10		E
138.01		D
138.02		D
138.03		E
138.04		E
138.05		E
138.06		E
138.07		E
138.08		E
138.09		E
139.01		C
139.02		C
139.03		C
139.04		C
139.05		C
139.06		C
139.07		C
139.08		C
139.09		C
140.00		A
140.01		A
140.02		A
140.03		A
140.04		A
140.05		A
140.06		A
140.07		A
140.09		A
140.10		A
141.00		E
141.01		E
141.02		E
141.03		E
141.05		E
141.06		E
141.07		E
141.08		E
141.09		E
141.10		E
142.01		D
142.02		D
142.03		D
142.04		D
142.05		D
142.06		D
142.07		D
142.08		D
142.09		C#
143.01		C
143.02		C
143.03		C
143.04		C
143.05		C
143.06		C
143.07		C
143.08		C
143.09		C
144.00		C#
144.01		C#
144.02		C#
144.03		E
144.04		E
144.05		E
144.06		E
144.07		E
144.09		E
144.10		E
145.00		E
145.01		E
145.02		E
145.03		E
145.05		E
145.06		E
145.07		E
145.08		E
145.09		E
145.10		E
146.01		C#
146.02		C#
146.03		C#
146.04		C#
146.05		C#
146.06		C
146.07		D
146.08		D
146.09		D
147.01		C
147.02		C
147.03		C
147.04		C
147.05		C
147.06		C
147.07		C
147.08		C
147.09		C
148.00		E
148.01		E
148.02		E
148.03		E
148.04		E
148.05		E
148.06		E
148.07		E
148.09		E
148.10		E
149.00		E
149.01		E
149.02		E
149.03		E
149.05		E
149.06		E
149.07		E
149.08		G
149.09		G
149.10		G
150.01		C
150.02		C
150.03		C
150.04		C
150.05		C
150.06		C
150.07		C
150.08		C
150.09		C
151.01		B
151.02		B
151.03		B
151.04		B
151.05		B
151.06		B
151.07		B
151.08		B
151.09		B
152.00		E
152.01		E
152.02		E
152.03		E
152.04		E
152.05		E
152.06		E
152.07		E
152.09		E
152.10		E
153.00		G
153.01		G
153.02		G
153.03		G
153.05		G
153.06		G
153.07		G
153.08		G
153.09		G
153.10		F#
154.01		C
154.02		C
154.03		C
154.04		C
154.05		C
154.06		C
154.07		C
154.08		C
154.09		C
155.01		B
155.02		B
155.03		B
155.04		B
155.05		B
155.06		B
155.07		B
155.08		B
155.09		B
156.00		G
156.01		G
156.02		G
156.03		G
156.04		G
156.05		G
156.06		G
156.07		G
156.09		G
156.10		G
157.00		G
157.01		G
157.02		G
157.03		G
157.05		D
157.06		D
157.07		D
157.08		D
157.09		G
157.10		G
158.01		E
158.02		E
158.03		E
158.04		E
158.05		E
158.06		E
158.07		E
158.08		E
158.09		E
159.01		A
159.02		A
159.03		A
159.04		A
159.05		A
159.06		A
159.07		A
159.08		A
159.09		A
160.00		E
160.01		E
160.02		E
160.03		E
160.04		E
160.05		E
160.06		E
160.07		E
160.09		E
160.10		E
161.00		E
161.01		E
161.02		E
161.03		E
161.05		E
161.06		E
161.07		E
161.08		E
161.09		E
161.10		E
162.01		E
162.02		E
162.03		E
162.04		E
162.05		E
162.06		E
162.07		E
162.08		E
162.09		E
163.01		E
163.02		E
163.03		E
163.04		E
163.05		E
163.06		E
163.07		E
163.08		B
163.09		B
164.00		E
164.01		E
164.02		E
164.03		E
164.04		E
164.05		E
164.06		E
164.07		E
164.09		E
164.10		E
165.00		E
165.01		E
165.02		E
165.03		E
165.05		E
165.06		E
165.07		E
165.08		E
165.09		E
165.10		E
166.01		E
166.02		E
166.03		E
166.04		E
166.05		E
166.06		E
166.07		E
166.08		E
166.09		E
167.01		C
167.02		C
167.03		C
167.04		C
167.05		C
167.06		C
167.07		C
167.08		B
167.09		B
168.00		C#
168.01		C#
168.02		C#
168.03		C#
168.04		C#
168.05		C#
168.06		C#
168.07		C#
168.09		C#
168.10		C#
169.00		E
169.01		E
169.02		E
169.03		E
169.05		E
169.06		E
169.07		E
169.08		E
169.09		E
169.10		E
170.01		D
170.02		D
170.03		D
170.04		D
170.05		D
170.06		D
170.07		D
170.08		D
170.09		D
171.01		C
171.02		C
171.03		C
171.04		C
171.05		C
171.06		C
171.07		C
171.08		C
171.09		C
172.00		D#
172.01		D#
172.02		E
172.03		E
172.04		E
172.05		E
172.06		E
172.07		E
172.09		E
172.10		E
173.00		D#
173.01		G
173.02		G
173.03		G
173.05		G
173.06		G
173.07		G
173.08		G
173.09		G
173.10		G
174.01		C
174.02		C
174.03		C
174.04		C
174.05		C
174.06		C
174.07		C
174.08		C
174.09		C
175.01		C
175.02		C
175.03		C
175.04		C
175.05		C
175.06		C
175.07		C
175.08		C
175.09		C
176.00		E
176.01		E
176.02		E
176.03		E
176.04		E
176.05		E
176.06		E
176.07		E
176.09		E
176.10		E
177.00		G
177.01		G
177.02		G
177.03		G
177.05		G
177.06		G
177.07		G
177.08		G
177.09		G
177.10		G
178.01		C
178.02		C
178.03		C
178.04		C
178.05		C
178.06		C
178.07		C
178.08		C
178.09		C
179.01		B
179.02		B
179.03		B
179.04		B
179.05		B
179.06		B
179.07		B
179.08		B
179.09		B
180.00		E
180.01		E
180.02		E
180.03		E
180.04		E
180.05		E
180.06		E
180.07		E
180.09		E
180.10		E
181.00		G
181.01		G
181.02		G
181.03		G
181.05		G
181.06		G
181.07		F#
181.08		E
181.09		E
181.10		E
182.01		C
182.02		C
182.03		C
182.04		C
182.05		C
182.06		C
182.07		C
182.08		C
182.09		C
183.01		B
183.02		B
183.03		B
183.04		B
183.05		B
183.06		B
183.07		B
183.08		B
183.09		B
184.00		E
184.01		E
184.02		E
184.03		E
184.04		E
184.05		E
184.06		E
184.07		E
184.09		E
184.10		E
185.00		E
185.01		E
185.02		E
185.03		E
185.05		E
185.06		E
185.07		E
185.08		E
185.09		E
185.10		E
186.01		C
186.02		C
186.03		C
186.04		C
186.05		C
186.06		C
186.07		C
186.08		C
186.09		C
187.01		B
187.02		B
187.03		B
187.04		B
187.05		C
187.06		C
187.07		C
187.08		C
187.09		C
188.00		E
188.01		E
188.02		E
188.03		E
188.04		E
188.05		E
188.06		E
188.07		E
188.09		E
188.10		E
189.00		E
189.01		E
189.02		E
189.03		E
189.05		E
189.06		E
189.07		E
189.08		E
189.09		E
189.10		E
190.01		C
190.02		C
190.03		C
190.04		C
190.05		C
190.06		C
190.07		C
190.08		C
190.09		C
191.01		B
191.02		B
191.03		B
191.04		B
191.05		B
191.06		B
191.07		B
191.08		B
191.09		B
192.00		E
192.01		E
192.02		E
192.03		E
192.04		E
192.05		E
192.06		E
192.07		E
192.09		E
192.10		E
193.00		C
193.01		C
193.02		C
193.03		C
193.05		C
193.06		G
193.07		G
193.08		G
193.09		G
193.10		G
194.01		C
194.02		C
194.03		C
194.04		C
194.05		C
194.06		C
194.07		C
194.08		C
194.09		C
195.01		B
195.02		B
195.03		B
195.04		B
195.05		B
195.06		B
195.07		B
195.08		B
195.09		B
196.00		E
196.01		E
196.02		E
196.03		E
196.04		E
196.05		E
196.06		E
196.07		E
196.09		E
196.10		E
197.00		D#
197.01		D#
197.02		D
197.03		D
197.05		D
197.06		D
197.07		D
197.08		D
197.09		D
197.10		D
198.01		C
198.02		C
198.03		C
198.04		C
198.05		C
198.06		C
198.07		C
198.08		C
198.09		C
199.01		B
199.02		D#
199.03		D#
199.04		D#
199.05		D#
199.06		D#
199.07		D#
199.08		D#
199.09		D#
200.00		E
200.01		E
200.02		E
200.03		E
200.04		E
200.05		E
200.06		E
200.07		E
200.09		E
200.10		E
201.00		D
201.01		D
201.02		D
201.03		D
201.05		C#
201.06		C#
201.07		C#
201.08		C#
201.09		C#
201.10		C#
202.01		C
202.02		C
202.03		C
202.04		C
202.05		C
202.06		C
202.07		C
202.08		C
202.09		C
203.01		E
203.02		D#
203.03		D#
203.04		D#
203.05		D#
203.06		D#
203.07		E
203.08		E
203.09		E
204.00		E
204.01		E
204.02		E
204.03		E
204.04		E
204.05		E
204.06		E
204.07		E
204.09		E
204.10		E
205.00		C
205.01		C
205.02		C
205.03		C
205.05		C
205.06		C
205.07		C
205.08		C
205.09		C
205.10		C
206.01		C
206.02		C
206.03		C
206.04		C
206.05		C
206.06		C
206.07		C
206.08		C
206.09		C
207.01		G
207.02		G
207.03		G
207.04		G
207.05		G
207.06		G
207.07		G
207.08		G
207.09		G
208.00		D
208.01		D
208.02		D
208.03		D
208.04		D
208.05		D
208.06		D
208.07		D
208.09		D
208.10		D
209.00		E
209.01		E
209.02		E
209.03		E
209.05		E
209.06		E
209.07		E
209.08		E
209.09		E
209.10		E
210.01		E
210.02		E
210.03		A
210.04		A
210.05		A
210.06		A
210.07		A
210.08		A
210.09		A
211.01		E
211.02		E
211.03		E
211.04		E
211.05		E
211.06		E
211.07		E
211.08		E
211.09		E
212.00		G
212.01		G
212.02		G
212.03		G
212.04		G
212.05		G
212.06		G
212.07		G
212.09		G
212.10		G
213.00		C
213.01		C
213.02		C
213.03		C
213.05		C
213.06		C
213.07		C
213.08		C
213.09		C
213.10		C
214.01		B
214.02		B
214.03		B
214.04		B
214.05		B
214.06		B
214.07		B
214.08		B
214.09		B
215.01		E
215.02		E
215.03		E
215.04		E
215.05		E
215.06		E
215.07		E
215.08		E
215.09		E
216.00		G
216.01		G
216.02		G
216.03		F
216.04		F
216.05		F
216.06		F
216.07		F
216.09		F
216.10		F
217.00		C
217.01		C
217.02		C
217.03		C
217.05		C
217.06		C
217.07		C
217.08		C
217.09		C
217.10		C
218.01		B
218.02		B
218.03		B
218.04		B
218.05		B
218.06		B
218.07		B
218.08		B
218.09		B
219.01		E
219.02		E
219.03		E
219.04		E
219.05		E
219.06		E
219.07		E
219.08		E
219.09		E
220.00		F#
220.01		E
220.02		E
220.03		E
220.04		E
220.05		E
220.06		E
220.07		E
220.09		E
220.10		E
221.00		C
221.01		C
221.02		C
221.03		C
221.05		C
221.06		C
221.07		C
221.08		C
221.09		C
221.10		C
222.01		B
222.02		B
222.03		B
222.04		B
222.05		B
222.06		B
222.07		B
222.08		B
222.09		B
223.01		E
223.02		E
223.03		E
223.04		E
223.05		E
223.06		E
223.07		E
223.08		E
223.09		E
224.00		E
224.01		E
224.02		E
224.03		E
224.04		E
224.05		E
224.06		E
224.07		E
224.09		E
224.10		E
225.00		D
225.01		D
225.02		D
225.03		D
225.05		D
225.06		D
225.07		D
225.08		D
225.09		D
225.10		D
226.01		B
226.02		B
226.03		B
226.04		B
226.05		B
226.06		B
226.07		B
226.08		B
226.09		B
227.01		E
227.02		E
227.03		E
227.04		E
227.05		E
227.06		E
227.07		E
227.08		E
227.09		E
228.00		E
228.01		E
228.02		E
228.03		E
228.04		E
228.05		E
228.06		E
228.07		E
228.09		E
228.10		E
229.00		E
229.01		E
229.02		E
229.03		E
229.05		E
229.06		E
229.07		E
229.08		E
229.09		E
229.10		E
230.01		E
230.02		E
230.03		E
230.04		E
230.05		E
230.06		E
230.07		E
230.08		E
230.09		E
231.01		E
231.02		E
231.03		E
231.04		E
231.05		E
231.06		E
231.07		E
231.08		E
231.09		E
232.00		E
232.01		E
232.02		D#
232.03		D#
232.04		D#
232.05		D#
232.06		D#
232.07		D#
232.09		D#
232.10		D#
233.00		G
233.01		G
233.02		G
233.03		G
233.05		G
233.06		G
233.07		G
233.08		G
233.09		G
233.10		G
234.01		C#
234.02		C#
234.03		C#
234.04		C#
234.05		C#
234.06		C#
234.07		C#
234.08		C#
234.09		C#
235.01		G
235.02		G
235.03		G
235.04		G
235.05		G
235.06		G
235.07		G
235.08		G
235.09		G
236.00		C
236.01		C
236.02		C
236.03		C
236.04		C
236.05		G#
236.06		G#
236.07		G#
236.09		G#
236.10		G#
237.00		F
237.01		F
237.02		F
237.03		F
237.05		F
237.06		F
237.07		F
237.08		F
237.09		D
237.10		D
238.01		B
238.02		B
238.03		B
238.04		B
238.05		B
238.06		A#
238.07		F
238.08		F
238.09		G#
